公司名字:天津盛世永业科技发展有限公司, 法人:鲁英伟, 地址:天津市静海区静海经济开发区银海道15号
公司名字:广东画景医药生物科技有限公司, 法人:刘军, 地址:佛山市南海区里水镇和桂工业园B区顺景大道1号首层之六（住所申报）
公司名字:南宁生源中药饮片有限责任公司, 法人:谢贵生, 地址:南宁市青秀区伶俐镇民兴路2-1号伶俐工业园第7栋
公司名字:广东雅胜化妆品有限公司, 法人:周昭名, 地址:汕头市潮南区胪岗镇溪尾周环美路工业A区7号
公司名字:普宁市旭宝化妆品有限公司, 法人:陈少旭, 地址:普宁市下架山镇陈联村向东厝68号庆丰楼第六层
公司名字:汭蓝医疗科技（长春）有限公司, 法人:迟强, 地址:长春市朝阳经济开发区三友路1118号企业孵化园二期14号后二楼
公司名字:大理白族自治州中药制药有限公司, 法人:朱志辉, 地址:云南省大理州巍山县南诏镇城东路66号
公司名字:奥珀莱健康产业科技（广州）有限公司, 法人:姚俊嘉, 地址:广州市增城区新塘镇太平洋七路22号3栋第四、五楼
公司名字:广州迪娅蔻斯生物科技有限公司, 法人:朱志超, 地址:广州市白云区人和镇秀盛路鹤亭工业区北四路6号B栋301房(自主申报)
公司名字:广州倩蔻化妆品有限公司, 法人:吴少英, 地址:广州市白云区人和镇东华工业区华盛南路101号
公司名字:佛山天屹化妆品有限公司, 法人:吴凤美, 地址:佛山市南海区狮山镇罗洞村&ldquo;中屋呙&rdquo;&ldquo;四方井&rdquo;（车间一）三楼自编2号（住所申报）
公司名字:广东欧德薇儿生物科技有限公司, 法人:孙雪, 地址:佛山市南海区里水镇大冲工业区东田洋厂房自编2号（住所申报）
公司名字:广州梦萱化妆品有限公司, 法人:易红军, 地址:广州市白云区太和镇南岭岗埔路一街4号（自主申报）
公司名字:广东鸿懿药业科技有限公司, 法人:范凌志, 地址:佛山市高明区明城镇明富路72号（材料库）A栋1-2层厂房（住所申报）
公司名字:广州宾宇生物科技有限公司, 法人:陈荣, 地址:广州市白云区太和镇南岭南业五横路8号二楼（自主申报）
公司名字:台州市华美日化有限公司, 法人:王金山, 地址:浙江省台州市椒江区三甲街道和平村
公司名字:珠海珍妮采化妆品有限公司, 法人:吕锦兴, 地址:珠海市联港工业区创业中路3号2#、3#厂房
公司名字:汕头市漫芬化妆品有限公司, 法人:周耿增, 地址:汕头市潮南区峡山街道练南乡石尾岐必佳工业园B区3栋3楼
公司名字:广州七味堂药业有限公司, 法人:刘培, 地址:广州市白云区江高镇三元南路佰科工业园3号
公司名字:广州市元旭药业有限公司, 法人:王朝辉, 地址:广州市白云区嘉禾街长红村苏太路二横路5号
公司名字:广州茗薇生物科技有限公司, 法人:李建东, 地址:广州市白云区白云湖街唐阁一社工业园自编3号A2楼
公司名字:清远市立道精细化工有限公司, 法人:杨道煌, 地址:英德市东华镇清华园精细化工基地
公司名字:广州楚颜化妆品有限公司, 法人:李明, 地址:广州市白云区人和镇华秀路25号A栋、B栋、C栋二层(空港白云）
公司名字:广东雅丽洁精细化工有限公司, 法人:吕南明, 地址:汕头市潮南区峡山金光南路东明大厦
公司名字:广州市娇兰化妆品有限公司, 法人:李肇联, 地址:广州市白云区广从八路785号
公司名字:江苏更美科技有限公司, 法人:刘佳沛, 地址:如皋市城南街道新源北路8号
公司名字:浙江艾妍生物科技有限公司, 法人:单小江, 地址:浙江省绍兴市嵊州市经济开发区浦南大道188号
公司名字:东阳市柯芮生物科技有限公司, 法人:杨兵山, 地址:浙江省金华市东阳市江北街道凤凰社区歌山北路226号八楼
公司名字:广州恒宁千源科技有限公司, 法人:李元存, 地址:广州市黄埔区禾丰路89号2号楼502
公司名字:广州皇伽医疗用品有限公司, 法人:张余发, 地址:广州市白云区均禾街石马岭仔街6号A栋(自主申报)
公司名字:广州莱梧生物科技有限公司, 法人:符卫平, 地址:广州市从化区城郊丽都路168号4栋1、2、4层
公司名字:广州市强邦化妆品有限公司, 法人:陈正威, 地址:广州市白云区太和镇夏良第三经济社沙田工业区1号
公司名字:广州市明月亮化妆品有限公司, 法人:莫容芳, 地址:广州市白云区均禾街长红村第三工业区二横路20号
公司名字:广州暨创医美生物科技有限公司, 法人:于忠国, 地址:广州市白云区江高镇神山雄郭东路223号
公司名字:湖南华泽生物科技有限公司, 法人:林芝, 地址:长沙高新开发区麓云路100号兴工科技园13栋厂房4层405房
公司名字:江苏聚源医疗技术有限公司, 法人:邹朝晖, 地址:江苏省靖江市工农路399号
公司名字:江苏蒂姬尔生物材料有限公司, 法人:朱峰, 地址:泰州市药城大道北侧、华佗路西侧医疗器械园一期标准厂房9号楼
公司名字:山东汉方日用化妆品有限公司, 法人:毛国强, 地址:山东省济南市历下区泺源大街102号祥恒广场1802室
公司名字:西藏天慈生物科技有限公司, 法人:陈凯, 地址:拉萨市达孜工业园区302号
公司名字:广州尚薇化妆品有限公司, 法人:李冬敏, 地址:广州市白云区园夏大道西8号之一1至3层
公司名字:广州美续化妆品有限公司, 法人:唐霞, 地址:广州市白云区白云湖街夏茅新十一社工业区6号A栋2楼
公司名字:苏州宝丽洁日化有限公司, 法人:侯冬梅, 地址:苏州市吴中区东山镇工业科技园
公司名字:深圳市璐琥进出口有限公司, 法人:殷俊德, 地址:深圳市龙岗区龙城街道盛平社区盛新路 17 号厂房 301
公司名字:广州环亚药业有限公司, 法人:红令, 地址:广州市从化区太平镇广从北路678号厂房第一栋第五层
公司名字:深圳新发源植物科技发展有限公司, 法人:刘爱荣, 地址:深圳市龙华区观湖街道鹭湖社区观盛二路3号501
公司名字:广州黄万应堂健康产业有限公司, 法人:黄祥林, 地址:广州市白云区嘉禾街长红双和工业园一路5号（自主申报）
公司名字:广州美亚化妆品有限公司, 法人:赵弃疾, 地址:广州市白云区人和镇秀盛路自编A188号
公司名字:山东仙婷生物科技有限公司, 法人:玄婷蓓, 地址:泰安市泰山区泮河大街南昌运物流院内
公司名字:广州蕾妮安娜生物科技有限公司, 法人:邓水华, 地址:广州市白云区太和镇南村窿美路1号(自主申报)
公司名字:广州成美化妆品有限公司, 法人:冯要磊, 地址:广州市白云区白云湖街唐阁路221号涌头工业区A栋3楼（自主申报）
公司名字:广州欧丽雅生物科技有限公司, 法人:吕存颂, 地址:广州市白云区江高镇神山珠水一路36号2栋201房（自主申报）
公司名字:广州市依格美日用化妆品有限公司, 法人:李志福, 地址:广州市白云区钟落潭镇金盆来文中街6号3栋303（自主申报）
公司名字:广州市影星化妆品有限公司, 法人:蔡晓炼, 地址:广州市白云区太和镇南岭村竹仔园工业区自编1号2楼
公司名字:广州市胜蔻化妆品有限公司, 法人:施锡兵, 地址:广州市白云区太和镇龙归南岭中路西8号
公司名字:广州宝生堂化妆品有限公司, 法人:魏东, 地址:广州市白云区嘉禾街望岗第一工业区3号
公司名字:广州大开化妆品有限公司, 法人:钱扬保, 地址:广州市白云区石井镇夏茅村十一工业区B3栋
公司名字:广州艾莉绮生物科技有限公司, 法人:胡贤, 地址:广州市花都区新雅街邦盛二路 1 号之 6 一、二、三层
公司名字:广州美科医药生物科技有限公司, 法人:张金龙, 地址:广州市白云区钟落潭镇大纲领越秀工业园街6号107厂（自主申报）
公司名字:佛山市金面子生物科技有限公司, 法人:廖水权, 地址:佛山市顺德区杏坛镇海凌村顺德西部生态产业区启动区D-12-2地块厂房二的二三楼（住所申报）
公司名字:湖南源品细胞生物科技有限公司, 法人:徐远忠, 地址:长沙经济技术开发区东五路南段102号中南源品干细胞科技园
公司名字:扬州扬大联环药业基因工程有限公司, 法人:周旻昊, 地址:扬州市邗江区西湖镇美湖路9号-9
公司名字:苏州道富日化有限公司, 法人:黄国令, 地址:太仓市浮桥镇浏家港振兴路1号
公司名字:江苏姿泉日化有限公司, 法人:梁文如, 地址:扬州市生态科技新城杭集镇明园路26号
公司名字:浙江百倍化妆品有限公司, 法人:汪中芳, 地址:浙江省金华市义乌市义亭镇同义路36号2栋1-6楼
公司名字:无锡丝密斯科技有限公司, 法人:蔡晖斌, 地址:无锡新吴区泰山路2号国际科技合作园B楼1F座
公司名字:无锡可尚生物科技有限公司, 法人:任伟业, 地址:无锡市滨湖区马山梅梁西路88号-B9
公司名字:广东奥宝斯化妆品有限公司, 法人:方武伟, 地址:英德市英红镇广东顺德清远（英德）经济合作区中南片区A04-01地块第12号
公司名字:广州洁美化妆品有限公司, 法人:周银春, 地址:广州市白云区嘉禾街长红双和工业园一路7号三、四楼（自主申报）
公司名字:叶绿芝生物科技（中山）有限公司, 法人:刘  伟, 地址:中山市火炬开发区创业路14号5楼
公司名字:花西子（广东）化妆品有限公司, 法人:范鸿彬, 地址:汕头市潮阳区和平镇下寨紫南路168号
公司名字:广州温达精细化工有限公司, 法人:张维克, 地址:广州市白云区太和镇龙归夏良村高桥西路86号(自主申报)
公司名字:广州市依莱丽化妆品有限公司, 法人:邹艳霞, 地址:广州市从化太平镇元洲岗环亚工业园第四栋5楼
公司名字:广州市白云区龙归名匠化妆品厂, 法人:王智, 地址:广州市白云区均禾街罗岗村"下窜"宗润北街50号
公司名字:广州康芙莱生物科技有限公司, 法人:王艳波, 地址:广州市白云区嘉禾街长红双和工业园二路9号A栋301房（自主申报）
公司名字:艾薇儿（广州）生物科技有限公司, 法人:唐银瑞, 地址:广州市白云区江高镇沙溪西街3号B座
公司名字:广州诺德丽诗化妆品有限公司, 法人:肖龙兴, 地址:广州市白云区太和镇民营科技园科园路1号二层
公司名字:广州德家日用品有限公司, 法人:刘泽道, 地址:广州市越秀区环市东路326号之一广东亚洲国际大酒店11楼09单元
公司名字:三力生物科技（大连）有限公司, 法人:沈建华, 地址:辽宁省大连经济技术开发区金屏街70号
公司名字:熊津蕊痕化妆品（沈阳）有限公司, 法人:李永生, 地址:辽宁省沈阳市浑南区文溯街17-3号
公司名字:成都赛维芦荟制品有限公司, 法人:顾跃, 地址:成都高新区高朋大道11号第1幢第3层F3号
公司名字:浙江至元生物科技有限公司, 法人:赵小燕, 地址:浙江省杭州市临安区锦城街道新溪桥129 号
公司名字:靓密码生物科技（珠海）有限公司, 法人:张健雄, 地址:珠海市金湾区三灶镇定湾七路1号5#厂房二楼、三楼、四楼
公司名字:佛山市洛丽奇科技有限公司, 法人:吴志勇, 地址:佛山市南海区狮山镇狮山科技园B区博爱东路14号(车间四)三楼(住所申报)
公司名字:广东超妍御杰生物技术有限公司, 法人:邓轶杰, 地址:佛山市南海区丹灶镇国家生态工业示范园区金石大道19号厂房B栋(住所申报)
公司名字:广州乔外乔生物科技有限公司, 法人:李春林, 地址:广州市花都区新华街镜湖大道邦盛二路6号厂房三第3层（可作厂房使用）
公司名字:广州市珂晗生物科技有限公司, 法人:杨琴, 地址:广州市白云区钟落潭镇金盆村金盆北路258号
公司名字:广州市华采化妆品有限公司, 法人:苏坚鹏, 地址:广东省广州市白云区太和镇龙归夏良村沙田工业区1号
公司名字:广州奥思生物科技有限公司, 法人:吴健, 地址:广州市白云区江高镇夏荷路8号A-1栋
公司名字:珠海源安化妆品有限公司, 法人:高世华, 地址:珠海市金湾区红旗镇矿山工业区1#厂房4、5楼
公司名字:广州碧涛化妆品有限公司, 法人:姚远, 地址:广州市白云区人和镇秀盛路鹤亭工业区北四路6号A座
公司名字:广州市比倩日用化妆品有限公司, 法人:何登云, 地址:广州市白云区太和镇草庄中路68号
公司名字:常州琉璃光生物科技有限公司, 法人:李和伟, 地址:常州市天宁区青洋北路143号
公司名字:江苏煜博生物科技有限公司, 法人:周攀, 地址:江苏省新沂市经济开发区浙江路9-45号
公司名字:郑州市恒胜卫生用品有限公司, 法人:刘红伟, 地址:新密市白寨镇周家寨村彭岗组
公司名字:合肥贝壳派创新科技有限公司, 法人:崔海涛, 地址:安徽省合肥市经济技术开发区锦绣大道36号天门湖工业区2号厂房3层
公司名字:凯诗伦(天津)生物技术有限公司, 法人:周中慧, 地址:天津市武清开发区新创路6号第4号厂房3层
公司名字:东阳市珂瑞菲儿化妆品有限公司, 法人:王钦贵, 地址:浙江省金华市东阳市六石街道长松岗工业功能区明凯街818号9号厂房2楼
公司名字:浦江县雅添化妆品有限公司, 法人:童鸿进, 地址:浙江省金华市浦江县仙华街道前方大道301号
公司名字:济宁恒康生物医药有限公司, 法人:李炳庆, 地址:嘉祥县大张楼镇马龙岗中心路1号
公司名字:临沂圣骐日化有限公司, 法人:苏振, 地址:临沂市兰山区大阳路兰华工业园
公司名字:贵州元水源生物科技有限公司, 法人:徐朋, 地址:贵州省贵阳市国家高新技术产业开发区都匀路89号金利大厦B幢1单元13层17号
公司名字:广州市煜祺化妆品有限公司, 法人:丁敏, 地址:广州市白云区太和镇夏良路344号三楼（自主申报）
公司名字:广州溢铭化妆品有限公司, 法人:吴少鸿, 地址:广州市白云区江高镇振华北路88号之七101房（自主申报）
公司名字:广东省可约生物科技有限公司, 法人:陈宣标, 地址:佛山市顺德区北滘镇顺江社区居民委员会工业园兴业东路2号之二启德置业园2座4楼401单元
公司名字:广东妮妲化妆品制造有限公司, 法人:李华镇, 地址:广州市白云区均禾街清湖大布路68号A-4
公司名字:广州市舒悦化妆品有限公司, 法人:谢正国, 地址:广州市白云区人和镇华盛南路99号
公司名字:浙江大美化妆品有限公司, 法人:李仁梅, 地址:浙江省金华市东阳市六石街道曙光街999号2号楼三楼
公司名字:义乌市思凯琦化妆品有限公司, 法人:蒋守伟, 地址:浙江省金华市义乌市苏溪镇义北工业园区苏新街1号7幢A座4楼
公司名字:金华市汇美化妆品有限公司, 法人:陈亮, 地址:浙江省金华市婺城区罗店工业区创业路10号
公司名字:广东伊妍生物科技有限公司, 法人:钟小烈, 地址:佛山市三水区乐平镇西乐大道东39号登骏数码中心8座201单元（住所申报）
公司名字:广东鸿懿化妆品有限公司, 法人:邓科宏, 地址:佛山市高明区明城镇仙峰路6号A栋一层厂房（住所申报）
公司名字:广东黛美诗生物科技有限公司, 法人:零伟标, 地址:佛山市三水区乐平镇宏业大道4号B栋三楼（住所申报）
公司名字:佛山市菲玛斯日用品有限公司, 法人:胡雅茜, 地址:佛山市南海区桂城街夏南二上元西工业区天富科技中心2号楼首层102、二层202、203（住所申报）
公司名字:广州市玛淇日化有限公司, 法人:李伯伟, 地址:广州市白云区龙归南岭工业区八横路68号
公司名字:广州市宝蓝化妆品有限公司, 法人:罗友群, 地址:广州市白云区均禾街罗岗村第三经济合作社环村西路3号
公司名字:广州市白云区优致化妆品厂, 法人:郭麦锋, 地址:广州市白云区人和镇蚌湖镇清路35号
公司名字:肇庆市凯捷科技有限公司, 法人:张业坤, 地址:肇庆市高新区文德四街1号之一
公司名字:广州爱奈儿生物科技有限公司, 法人:洪燕霞, 地址:广东从化经济开发区高技术产业园福从路21号之一
公司名字:广东纤佰俪医药生物化妆品有限公司, 法人:张宗兴, 地址:河源市东源县徐洞工业开发区
公司名字:科玛化妆品（无锡）有限公司, 法人:崔铉奎（CHOI HYUN KYU）, 地址:无锡市新吴区锡梅路95号
公司名字:惠州市诗妍生物科技有限公司, 法人:汪新云, 地址:惠州市惠城区马安镇新群村波荡广汕公路10号（厂房）汉水金城工业园A区A栋三楼3F-A3区
公司名字:广东柔泉生物科技有限公司, 法人:余诚, 地址:佛冈县迳头镇金岭工业园内
公司名字:湖南弘锴生物科技有限公司, 法人:陈国红, 地址:长沙高新开发区麓枫路69号金瑞科技工业园
公司名字:武汉市蔡甸区乘胜日用化工厂, 法人:李吉, 地址:武汉市蔡甸区蔡甸街高庙小学万湾北特1号
公司名字:义乌市欧忆化妆品有限公司, 法人:张四财, 地址:浙江省金华市义乌市义亭镇五联路195号四楼
公司名字:广州欧特丽美容生物科技有限公司, 法人:付军良, 地址:广州市白云区江高镇神山珠水一路36号1栋301房
公司名字:港雅（广东）生物科技有限公司, 法人:赵爱年, 地址:广州市白云区太和镇南岭南业八横路东三巷8号一（部位：整栋）（自主申报）
公司名字:深圳市美福源日用品有限公司, 法人:蒋玉菊, 地址:深圳市龙岗区坪地街道中心社区山塘尾福安工业区7号1栋一至四层
公司名字:上饶市万宇生物科技有限公司, 法人:张群, 地址:江西省上饶市万年县湖云乡水产繁殖场
公司名字:江西初美化妆品有限公司, 法人:陈太中, 地址:江西省南昌市南昌县小蓝经济技术开发区金沙一路1069号7栋车间
公司名字:汕头市可若夕雨化妆品有限公司, 法人:吕天隆, 地址:汕头市潮南区胪岗工业区
公司名字:汕头市名方化妆品有限公司, 法人:周雪丽, 地址:汕头市潮南区峡山街道泗联西宅村桥头工业园A栋第四层
公司名字:力神药业（吉林）有限公司, 法人:王朝阳, 地址:通化市东昌区左安路1687号
公司名字:四川奔威智创生物科技有限公司, 法人:杨义勇, 地址:天府新区邛崃产业园区羊横四路9号附1号
公司名字:广州益诚生物科技有限公司, 法人:王立杰, 地址:广州市黄埔区瑞和路39号H2-H3厂房（部位：H3座2楼）
公司名字:广州美兮生物科技有限公司, 法人:杨健明, 地址:广州市花都区花山镇启源大道4号、4号之一、4号之二、4号之三
公司名字:广州中康医药生物科技有限公司, 法人:颜炎林, 地址:广州市白云区均禾街清湖大布路十二横路6号(自主申报）
公司名字:广州浩宇精细化工有限公司, 法人:李强, 地址:广州市白云区太和镇柏塘草塘路6号1栋401（自主申报）
公司名字:九美（广州）实业有限公司, 法人:杨龙, 地址:广州市白云区钟落潭镇良田环村西路26号1栋201
公司名字:广州市凯秀化妆品有限公司, 法人:叶新红, 地址:广州市白云区太和镇谢家庄第一工业区兴和大道东路自编2号
公司名字:广州九弘医药科技有限公司, 法人:黄文欣, 地址:广州市白云区均禾街新石路268号B栋三楼
公司名字:东方药林药业有限公司, 法人:董镇辉, 地址:广州市白云区京溪沙太南路1023号南方医科大学校内
公司名字:东莞市星泽日用品有限公司, 法人:丁小明, 地址:广东省东莞市横沥镇张坑昌鸿四路3号1号楼
公司名字:广州巴宝莉化妆品有限公司, 法人:陈国贤, 地址:广州市花都区新雅街邦盛一路12号
公司名字:广州沁瀚生物科技有限公司, 法人:赵勤, 地址:广州市花都区狮岭镇芙蓉新花路10-10第一层
公司名字:广州善恩化妆品有限公司, 法人:叶永平, 地址:广州市白云区太和镇南岭岗埔大道3号B栋五楼
公司名字:安徽品赫生物科技有限公司, 法人:张海林, 地址:安徽省合肥市高新区创新大道106号明珠产业园5号楼3层C区
公司名字:吉林黄栀花药业有限公司, 法人:王道君, 地址:开通镇兴华南街44号
公司名字:广东九妍生物科技有限公司, 法人:何中道, 地址:佛山市三水区大塘镇制造业基地A区44-5号厂房3（住所申报）
公司名字:广东丝蕊社化妆品有限公司, 法人:关胜开, 地址:佛山市南海区里水镇逢涌村夏西工业区何永纯车间C
公司名字:蓝月亮（昆山）实业有限公司, 法人:孙守标, 地址:江苏省昆山经济技术开发区洪湖路1号
公司名字:山东莫氏生物科技有限公司, 法人:马传东, 地址:济南市平阴县玫瑰镇驻地220国道以西平阴卓诚驾校以南
公司名字:乳源南岭好山好水化妆品有限公司, 法人:曾威, 地址:乳源县乳城镇东阳光工业园
公司名字:湖北嫦娥药业有限公司, 法人:张俊萍, 地址:武汉市东湖新技术开发区高新二路388号武汉光谷国际生物医药企业加速器B16号楼1单元1室
公司名字:杭州氢源素生物科技有限公司, 法人:周平乐, 地址:浙江省杭州市经济技术开发区白杨街道21号大街600号5幢5层
公司名字:中山市丽达化妆品有限公司, 法人:渡边芳知, 地址:广东省中山市海景路4号
公司名字:广州多多化妆品有限公司, 法人:宋凤蓉, 地址:广州市增城区新塘镇沙埔荔新10路22号创兴工业园Q5,10号楼
公司名字:皓雨（广州）化妆品制造有限公司, 法人:赖明智, 地址:广州市黄埔区骏功路16号2栋
公司名字:广州润研化妆品有限公司, 法人:方斌, 地址:广州市白云区人和镇秀水村南风路3号
公司名字:恒冠湄颜健康产业（广州）有限公司, 法人:廖巍娜, 地址:广州市花都区花山镇启源大道2号之一一楼
公司名字:广州荥美生物科技有限公司, 法人:胡雨阳, 地址:广州市白云区均禾街清湖村大山路7号A栋二楼
公司名字:广州市婕芳化妆品有限公司, 法人:任健南, 地址:广州市花都区红棉大道35号厂房A、厂房B
公司名字:广州易圣生物科技有限公司, 法人:胡世锦, 地址:广州市白云区良田南横一路9号101厂
公司名字:广州汉妆生物科技有限公司, 法人:包志锐, 地址:广州市白云区夏良路181号
公司名字:广东华润顺峰药业有限公司, 法人:潘红炬, 地址:佛山市顺德区大良街道金桔嘴
公司名字:青岛中仁日用化妆品有限公司, 法人:张述智, 地址:青岛胶州市胶西工业园平成中路
公司名字:佛山凝品生物技术有限公司, 法人:朱金平, 地址:佛山市南海区里水镇和桂工业园B区顺景大道10号四幢三楼之三（住所申报）
公司名字:广东汇美生物科技有限公司, 法人:郑进嘉, 地址:佛山市南海区里水镇胜利村河塱沙五一村村民小组&ldquo;十亩头&rdquo;佛山市南海毛巾有限公司新厂区车间一2楼之二（住所申报）
公司名字:广东真御生物科技股份有限公司, 法人:邹异虎, 地址:佛山市南海区狮山镇松夏工业园长盛路16号C、E栋（住所申报）
公司名字:广州俏莱化妆品有限公司, 法人:杨超英, 地址:广州市白云区石井街唐阁村龙塘路新基头工业区B栋3楼
公司名字:佛山市嘉丽华化妆品有限公司, 法人:陈永坚, 地址:佛山市三水区乐平镇南边工业区黄南大道18号
公司名字:广州市恒大精细化工有限公司, 法人:李秀曼, 地址:广州市白云区江高镇夏荷路12号（自主申报）
公司名字:广东芭薇生物科技股份有限公司, 法人:高伟, 地址:广州市白云区罗岗工业区自编18号
公司名字:广州笔匠化妆品有限公司, 法人:林云崖, 地址:广州市白云区太和镇夏良东路22号（自主申报）
公司名字:广州科妙生物科技有限公司, 法人:廖盛华, 地址:广州市从化城郊街横江路339号&mdash;25（A座厂房）
公司名字:广州市白云区研美化妆品厂, 法人:陈上松, 地址:广州市白云区均禾街长红村第二工业区企索路2号
公司名字:佛山市南海区舟航精细日用化工有限公司, 法人:陈玉梅, 地址:佛山市南海区里水镇沙涌上亨田新工业区
公司名字:烟台宝肤灵生物科技有限公司, 法人:龚培洲, 地址:山东省蓬莱市经济开发区北京路7号
公司名字:苏州伊涵日用化学品有限公司, 法人:肖伟荣, 地址:黎里镇工业园
公司名字:山东甲骨文生物科技有限公司, 法人:张伟, 地址:山东省淄博市周村区德阳路2901号
公司名字:广西湾昊生物科技有限公司, 法人:黄祖源, 地址:南宁市西乡塘区振兴路110号南宁生态产业园B2栋厂房第三层
公司名字:广西茶氏家族山茶籽有限公司, 法人:李虹, 地址:南宁市西乡塘区高华路2号高层厂房2楼A座201号房（南面）
公司名字:苏州市欧香雪化妆品有限公司, 法人:吴茂瑜, 地址:黎里日化工业区交通东路10号
公司名字:四川海辰日用化工有限公司, 法人:邹鼎全, 地址:四川省资阳市乐至县童家发展区文峰东路8号
公司名字:广州智创智美生物科技有限公司, 法人:徐风云, 地址:广州市花都区新华街华兴南路5号1栋1、2层
公司名字:傲雪（广州）生物科技有限公司, 法人:黄炜, 地址:广州市增城区新塘镇瑶田村石新路2号（自主申报）
公司名字:广州米塔化妆品有限公司, 法人:管良富, 地址:广州市白云区白云湖街唐阁一社工业园A栋四楼西
公司名字:广州柏俐臣化妆品科技有限公司, 法人:尹朝明, 地址:广州市从化区城郊街丽都路213号
公司名字:广州雅清医药科技有限公司, 法人:李锦涛, 地址:广州市白云区太和镇南岭南业中路13号（自主申报）
公司名字:广州博科化妆品有限公司, 法人:周娟, 地址:广州市白云区嘉禾街新科科甲北街30号
公司名字:福建三状元生物科技有限公司, 法人:郑丽华, 地址:福州市永泰县城峰镇太原村白沙宫
公司名字:山东裕盛生物科技有限公司, 法人:肖慰南, 地址:济南市莱芜区莱城大道999号口镇医药产业园27号楼
公司名字:天津宝隆包装技术开发有限公司, 法人:黄荣发, 地址:天津市西青经济技术开发区天源道9号A1、A2、B1座
公司名字:浙江天肌生物科技有限公司, 法人:翁晓锋, 地址:浙江省金华市义乌市稠江街道经发大道308号2号地块（浪莎针织有限公司内A区二楼和四楼北侧）
公司名字:湖南花山村医疗科技有限公司, 法人:李俊杰, 地址:岳阳经济技术开发区康王科技园A2栋
公司名字:浙江艳桃化妆品有限公司, 法人:邓海燕, 地址:浙江省金华市东阳市六石街道办事处泗庭芳村
公司名字:梅州长荣生物科技有限公司, 法人:涂世君, 地址:梅县南口镇车陂岗B栋厂房
公司名字:广州玉婕生物科技有限公司, 法人:黄立剑, 地址:广州市白云区良田南路96号102厂
公司名字:广州汉峰化妆品有限公司, 法人:翟培君, 地址:广州市白云区江高镇振华北路88号A1，A2栋
公司名字:广州华狮化妆品科技有限公司, 法人:邓建明, 地址:广州市花都区花山镇坪山工业区
公司名字:广州雅芳制造有限公司, 法人:李圣根(Lee Sung Kun), 地址:广州市从化区广东从化经济开发区工业大道11号
公司名字:重庆云森药业有限公司, 法人:范群, 地址:重庆市沙坪坝区上桥工业园区
公司名字:山东绿禾源洗化用品有限公司, 法人:刁福平, 地址:山东省潍坊市昌邑市南环路669号1幢2幢
公司名字:大连吉尔曼生物科技发展有限公司, 法人:张庆东, 地址:辽宁省大连经济技术开发区淮河东路157号
公司名字:汕头市知日个人护理用品有限公司, 法人:吴锦鹏, 地址:汕头市澄海区文冠路北侧、德政路南侧澄华奥业塑料玩具厂厂房五楼
公司名字:广州科美诗生物科技有限公司, 法人:王岱鹏, 地址:广州市白云区太和镇南岭南业四横路8号二、三楼（自主申报）
公司名字:汕头市嘉纯生物科技有限公司, 法人:林劲荣, 地址:广东省汕头市潮阳区和平镇双凤工业区
公司名字:美卡素大健康产业（广东）有限公司, 法人:温俊标, 地址:广州市从化区城郊丽都路55号3栋
公司名字:广州宣邑生物科技有限公司, 法人:胡阳生, 地址:广州市白云区嘉禾街长红东路118号
公司名字:广州博美芬生物科技有限公司, 法人:曾粮, 地址:广州市白云区太和镇夏良村夏良路321号（自主申报）
公司名字:广州奇顺日化科技有限公司, 法人:王武广, 地址:广州市花都区花东镇金田路14号
公司名字:暨科生物科技（广州）有限公司, 法人:吕磊, 地址:广州市白云区钟落潭镇良园二路18号501
公司名字:广州雅奥化妆品有限公司, 法人:周勇, 地址:广州市花都区新雅街邦盛二路1-5(102、202、402)
公司名字:长沙一世容颜生物科技有限公司, 法人:蒋卫东, 地址:长沙市开福区中青路1318号佳海工业园A2A3栋402房
公司名字:湖南康尔佳东方丽君化妆品有限公司, 法人:易志红, 地址:湖南汉寿高新技术产业园区汉太路9号
公司名字:贵州朗佑堂制药有限公司, 法人:吴苗苗, 地址:贵州省丹寨县金钟经济开发区食品园第一幢
公司名字:浙江美雪化妆品有限公司, 法人:吕小明, 地址:浙江省金华市义乌市北苑街道春月路699号
公司名字:宝丽金（广州）生物科技有限公司, 法人:梁克栋, 地址:广州市白云区长红双和工业园三路11号（自主申报）
公司名字:广州蓓爱生物科技有限公司, 法人:晏卫祥, 地址:广州市白云区均禾街清湖村大布路十二横路3-2号五层（自主申报）
公司名字:广州可丽生物科技有限公司, 法人:刘璇, 地址:广州市从化区城郊街横江路699号A幢（厂房A）一层
公司名字:汕头市艾诗生物科技有限公司, 法人:陈创裕, 地址:汕头市潮南区峡山广洋大道周凯迪工业区1幢第四层
公司名字:广州市美芝源日化有限公司, 法人:蔡海英, 地址:广州市白云区太和镇工业区商贸新村兴和二路1号
公司名字:广州金菱泉化妆品有限公司, 法人:吴金泉, 地址:广州市白云区龙归园夏村工业区内园夏大道东A区4号
公司名字:广州秉科生物科技有限公司, 法人:唐建忠, 地址:广州市白云区江高镇凤翔南路45号
公司名字:深圳市三浦天然化妆品有限公司, 法人:杨颖忠, 地址:深圳市宝安区福永街道塘尾社区永和路124号深圳同安药业有限公司物业D栋第二、第三层
公司名字:广州澳谷化妆品制造有限公司, 法人:崔胜, 地址:广州市花都区花山镇华辉路11号之六（可作厂房使用）
公司名字:高露洁棕榄（中国）有限公司, 法人:赵福良, 地址:广州经济技术开发区青年路338号
